,id_old,skill,hazard,hours,production,salary,prof_ohe,equip_ohe,prod_ty
1203,1204,2,3.3,168,1620,18043.522719616594,000000001,000000010,9.642857142857142
1204,1205,2,3.3,192,1620,23578.38964145584,000001000,000000010,8.4375
1205,1206,2,3.3,180,1620,20810.956180536217,000000001,000000010,9.0
1206,1207,2,3.3,180,1620,20810.956180536217,000001000,000000010,9.0
1207,1208,2,3.3,168,1620,18043.522719616594,000000001,000000010,9.642857142857142
1208,1209,2,3.3,228,1620,31880.69002421471,000000001,000000010,7.105263157894737
1209,1210,2,3.3,168,1620,18043.522719616594,000001000,000000010,9.642857142857142
1210,1211,2,3.3,216,1620,29113.256563295086,000001000,000000010,7.5
1211,1212,2,3.3,216,1620,29113.256563295086,000000001,000000010,7.5
1212,1213,2,3.3,228,1620,31880.69002421471,000000001,000000010,7.105263157894737
1213,1214,2,3.3,216,1620,29113.256563295086,000001000,000000010,7.5
1214,1215,2,3.3,204,1620,26345.823102375463,000000001,000000010,7.9411764705882355
1215,1216,2,3.3,216,1620,29113.256563295086,000001000,000000010,7.5
1219,1220,3,1.0,168,1620,15276.879855961772,000000001,100000000,9.642857142857142
1226,1227,3,3.3,216,1620,31905.043279288104,000001000,000000010,7.5
1248,1249,4,3.4,180,1620,26636.20046381127,001000000,000010000,9.0
1250,1251,4,3.4,228,1620,37705.93430748978,000000100,000010000,7.105263157894737
1256,1257,4,3.1,216,1620,34213.48829270304,000100000,000010000,7.5
1258,1259,4,3.4,192,1620,29403.633924730893,001000000,000010000,8.4375
1276,1277,4,3.2,192,1620,28920.292222152828,000000010,000000010,8.4375
1279,1280,4,3.2,192,1620,28920.292222152828,000000010,000000010,8.4375
1290,1291,4,3.3,192,1620,29161.96307344186,000001000,000000001,8.4375
1299,1300,5,3.3,216,1620,37488.616711274124,100000000,010000000,7.5
1312,1313,5,2.0,204,1620,31579.462183597017,000010000,001000000,7.9411764705882355
1313,1314,5,2.0,204,1620,31579.462183597017,000010000,001000000,7.9411764705882355
1315,1316,5,3.4,192,1620,32195.42064072391,001000000,000010000,8.4375
1318,1319,5,3.4,204,1620,34962.854101643534,001000000,000001000,7.9411764705882355
1330,1331,5,3.4,204,1620,34962.854101643534,001000000,000000100,7.9411764705882355
1343,1344,6,3.4,180,1620,32219.77389579729,001000000,000010000,9.0
1344,1345,6,3.4,216,1620,40522.07427855616,001000000,000010000,7.5
1345,1346,6,3.4,228,1620,43289.50773947578,001000000,000010000,7.105263157894737
1348,1349,6,3.3,192,1620,34745.53650542788,100000000,000000010,8.4375
1350,1351,6,3.3,180,1620,31978.103044508258,100000000,000000001,9.0
1359,1360,7,1.0,192,1620,31978.89364177306,010000000,000100000,8.4375
1361,1362,7,3.4,168,1620,32244.127150870685,001000000,000010000,9.642857142857142
1371,1372,7,3.3,204,1620,40304.75668234052,100000000,000000010,7.9411764705882355
1372,1373,7,3.3,192,1620,37537.3232214209,100000000,000000010,8.4375
1379,1380,7,3.3,204,1620,40304.75668234052,100000000,000000001,7.9411764705882355
1382,1383,8,1.0,204,1620,37538.113818685684,010000000,000100000,7.9411764705882355
1383,1384,8,1.0,192,1620,34770.68035776606,010000000,000100000,8.4375
1384,1385,8,3.4,216,1620,46105.647710542195,001000000,000010000,7.5
1385,1386,8,3.4,156,1620,32268.480405944065,001000000,000010000,10.384615384615385
1386,1387,8,3.4,180,1620,37803.34732778331,001000000,000010000,9.0
1387,1388,8,3.4,192,1620,40570.780788702934,001000000,000010000,8.4375
1388,1389,8,3.4,192,1620,40570.780788702934,001000000,000010000,8.4375
1389,1390,8,3.4,216,1620,46105.647710542195,001000000,000010000,7.5
1390,1391,8,3.3,180,1620,37561.67647649428,100000000,000000010,9.0
1391,1392,8,3.3,204,1620,43096.543398333524,100000000,000000010,7.9411764705882355
1392,1393,8,3.3,192,1620,40329.1099374139,100000000,000000010,8.4375
1393,1394,8,3.3,156,1620,32026.809554655018,100000000,000000010,10.384615384615385
1394,1395,8,3.3,192,1620,40329.1099374139,100000000,000000010,8.4375
1395,1396,8,3.3,180,1620,37561.67647649428,100000000,000000010,9.0
1396,1397,8,3.3,192,1620,40329.1099374139,100000000,000000001,8.4375
1397,1398,8,3.3,204,1620,43096.543398333524,100000000,000000001,7.9411764705882355
1398,1399,8,3.3,192,1620,40329.1099374139,100000000,000000001,8.4375
1399,1400,8,3.3,192,1620,40329.1099374139,100000000,000000001,8.4375
1400,1401,2,1.0,192,1930,18704.58655983396,000000001,100000000,10.052083333333334
1401,1402,2,1.0,168,1930,13169.719637994705,000000001,100000000,11.488095238095237
1402,1403,2,1.0,228,1930,27006.886942592835,000000001,100000000,8.464912280701755
1403,1404,2,3.3,228,1930,32565.316522240668,000000001,000000010,8.464912280701755
1404,1405,2,3.3,264,1930,40867.61690499954,000001000,000000010,7.3106060606060606
1405,1406,2,3.3,204,1930,27030.449600401415,000000001,000000010,9.46078431372549
1406,1407,2,3.3,228,1930,32565.316522240668,000001000,000000010,8.464912280701755
1407,1408,2,3.3,264,1930,40867.61690499954,000000001,000000010,7.3106060606060606
1408,1409,2,3.3,276,1930,43635.05036591916,000000001,000000010,6.992753623188406
1409,1410,2,3.3,204,1930,27030.449600401415,000001000,000000010,9.46078431372549
1410,1411,2,3.3,216,1930,29797.883061321045,000001000,000000010,8.935185185185185
1411,1412,2,3.3,264,1930,40867.61690499954,000000001,000000010,7.3106060606060606
1412,1413,2,3.3,192,1930,24263.01613948179,000000001,000000010,10.052083333333334
1413,1414,2,3.3,240,1930,35332.74998316029,000001000,000000010,8.041666666666666
1414,1415,2,3.3,240,1930,35332.74998316029,000000001,000000010,8.041666666666666
1415,1416,2,3.3,240,1930,35332.74998316029,000001000,000000010,8.041666666666666
1419,1420,3,1.0,228,1930,29798.673658585845,000000001,100000000,8.464912280701755
1426,1427,3,3.3,228,1930,35357.10323823367,000001000,000000010,8.464912280701755
1448,1449,4,3.4,276,1930,49460.29464919421,001000000,000010000,6.992753623188406
1450,1451,4,3.4,252,1930,43925.42772735497,000000100,000010000,7.658730158730159
1456,1457,4,3.1,216,1930,34898.114790728985,000100000,000010000,8.935185185185185
1458,1459,4,3.4,264,1930,46692.86118827459,001000000,000010000,7.3106060606060606
1476,1477,4,3.2,252,1930,43442.0860247769,000000010,000000010,7.658730158730159
1479,1480,4,3.2,216,1930,35139.78564201803,000000010,000000010,8.935185185185185
1490,1491,4,3.3,216,1930,35381.456493307065,000001000,000000001,8.935185185185185
1499,1500,5,3.3,240,1930,43708.110131139314,100000000,010000000,8.041666666666666
1512,1513,5,2.0,228,1930,37798.95560346222,000010000,001000000,8.464912280701755
1513,1514,5,2.0,252,1930,43333.82252530147,000010000,001000000,7.658730158730159
1515,1516,5,3.4,252,1930,46717.21444334797,001000000,000010000,7.658730158730159
1518,1519,5,3.4,240,1930,43949.78098242835,001000000,000001000,8.041666666666666
1530,1531,5,3.4,276,1930,52252.081365187216,001000000,000000100,6.992753623188406
1543,1544,6,3.4,252,1930,49509.00115934099,001000000,000010000,7.658730158730159
1544,1545,6,3.4,228,1930,43974.13423750174,001000000,000010000,8.464912280701755
1545,1546,6,3.4,228,1930,43974.13423750174,001000000,000010000,8.464912280701755
1548,1549,6,3.3,216,1930,40965.029925293085,100000000,000000010,8.935185185185185
1550,1551,6,3.3,252,1930,49267.330308051954,100000000,000000001,7.658730158730159
1559,1560,7,1.0,240,1930,43733.25398347751,010000000,000100000,8.041666666666666
1561,1562,7,3.4,228,1930,46765.92095349476,001000000,000010000,8.464912280701755
1571,1572,7,3.3,228,1930,46524.250102205726,100000000,000000010,8.464912280701755
1572,1573,7,3.3,216,1930,43756.8166412861,100000000,000000010,8.935185185185185
1579,1580,7,3.3,252,1930,52059.11702404497,100000000,000000001,7.658730158730159
1582,1583,8,1.0,228,1930,43757.60723855089,010000000,000100000,8.464912280701755
1583,1584,8,1.0,192,1930,35455.306855792005,010000000,000100000,10.052083333333334
1584,1585,8,3.4,252,1930,55092.57459132701,001000000,000010000,7.658730158730159
1585,1586,8,3.4,288,1930,63394.87497408589,001000000,000010000,6.701388888888889
1586,1587,8,3.4,276,1930,60627.44151316625,001000000,000010000,6.992753623188406
1587,1588,8,3.4,240,1930,52325.141130407384,001000000,000010000,8.041666666666666
1588,1589,8,3.4,216,1930,46790.27420856814,001000000,000010000,8.935185185185185
1589,1590,8,3.4,288,1930,63394.87497408589,001000000,000010000,6.701388888888889
1590,1591,8,3.3,228,1930,49316.03681819873,100000000,000000010,8.464912280701755
1591,1592,8,3.3,252,1930,54850.903740037975,100000000,000000010,7.658730158730159
1592,1593,8,3.3,240,1930,52083.47027911835,100000000,000000010,8.041666666666666
1593,1594,8,3.3,264,1930,57618.3372009576,100000000,000000010,7.3106060606060606
1594,1595,8,3.3,216,1930,46548.603357279106,100000000,000000010,8.935185185185185
1595,1596,8,3.3,216,1930,46548.603357279106,100000000,000000010,8.935185185185185
1596,1597,8,3.3,264,1930,57618.3372009576,100000000,000000001,7.3106060606060606
1597,1598,8,3.3,264,1930,57618.3372009576,100000000,000000001,7.3106060606060606
1598,1599,8,3.3,264,1930,57618.3372009576,100000000,000000001,7.3106060606060606
1599,1600,8,3.3,240,1930,52083.47027911835,100000000,000000001,8.041666666666666
1600,1601,2,1.0,180,1640,15296.696052373933,000000001,100000000,9.11111111111111
1601,1602,2,1.0,228,1640,26366.429896052425,000000001,100000000,7.192982456140351
1602,1603,2,1.0,228,1640,26366.429896052425,000000001,100000000,7.192982456140351
1603,1604,2,3.3,204,1640,26389.99255386101,000000001,000000010,8.03921568627451
1604,1605,2,3.3,204,1640,26389.99255386101,000001000,000000010,8.03921568627451
1605,1606,2,3.3,240,1640,34692.29293661988,000000001,000000010,6.833333333333333
1606,1607,2,3.3,180,1640,20855.125632021765,000001000,000000010,9.11111111111111
1607,1608,2,3.3,192,1640,23622.55909294139,000000001,000000010,8.541666666666666
1608,1609,2,3.3,204,1640,26389.99255386101,000000001,000000010,8.03921568627451
1609,1610,2,3.3,228,1640,31924.859475700257,000001000,000000010,7.192982456140351
1610,1611,2,3.3,216,1640,29157.426014780634,000001000,000000010,7.592592592592593
1611,1612,2,3.3,180,1640,20855.125632021765,000000001,000000010,9.11111111111111
1612,1613,2,3.3,180,1640,20855.125632021765,000000001,000000010,9.11111111111111
1613,1614,2,3.3,180,1640,20855.125632021765,000001000,000000010,9.11111111111111
1614,1615,2,3.3,192,1640,23622.55909294139,000000001,000000010,8.541666666666666
1615,1616,2,3.3,228,1640,31924.859475700257,000001000,000000010,7.192982456140351
1616,1617,3,1.0,204,1640,23623.34969020619,000000001,100000000,8.03921568627451
1617,1618,3,1.0,192,1640,20855.916229286566,000000001,100000000,8.541666666666666
1618,1619,3,1.0,192,1640,20855.916229286566,000000001,100000000,8.541666666666666
1619,1620,3,1.0,216,1640,26390.783151125812,000000001,100000000,7.592592592592593
1620,1621,3,1.0,240,1640,31925.650072965058,000000001,100000000,6.833333333333333
1621,1622,3,1.0,192,1640,20855.916229286566,000000001,100000000,8.541666666666666
1622,1623,3,3.3,228,1640,34716.64619169326,000000001,000000010,7.192982456140351
1623,1624,3,3.3,216,1640,31949.212730773637,000000001,000000010,7.592592592592593
1624,1625,3,3.3,192,1640,26414.3458089344,000001000,000000010,8.541666666666666
1625,1626,3,3.3,216,1640,31949.212730773637,000001000,000000010,7.592592592592593
1626,1627,3,3.3,228,1640,34716.64619169326,000001000,000000010,7.192982456140351
1627,1628,3,3.3,204,1640,29181.779269854014,000001000,000000010,8.03921568627451
1628,1629,3,3.3,168,1640,20879.478887095145,000000001,000000010,9.761904761904763
1629,1630,3,3.3,192,1640,26414.3458089344,000000001,000000010,8.541666666666666
1630,1631,3,3.3,156,1640,18112.045426175522,000000001,000000010,10.512820512820513
1631,1632,3,3.3,192,1640,26414.3458089344,000001000,000000010,8.541666666666666
1632,1633,3,3.3,204,1640,29181.779269854014,000001000,000000010,8.03921568627451
1633,1634,3,3.3,204,1640,29181.779269854014,000001000,000000010,8.03921568627451
1634,1635,3,3.3,204,1640,29181.779269854014,000001000,000000010,8.03921568627451
1635,1636,4,2.0,180,1640,23296.977997250317,000010000,010000000,9.11111111111111
1636,1637,4,2.0,168,1640,20529.54453633068,000010000,010000000,9.761904761904763
1637,1638,4,2.0,168,1640,20529.54453633068,000010000,010000000,9.761904761904763
1638,1639,4,2.0,180,1640,23296.977997250317,000010000,010000000,9.11111111111111
1639,1640,4,2.0,168,1640,20529.54453633068,000010000,010000000,9.761904761904763
1640,1641,4,2.0,180,1640,23296.977997250317,000010000,010000000,9.11111111111111
1641,1642,4,2.0,180,1640,23296.977997250317,000010000,010000000,9.11111111111111
1642,1643,4,2.0,192,1640,26064.41145816994,000010000,010000000,8.541666666666666
1643,1644,4,2.0,180,1640,23296.977997250317,000010000,010000000,9.11111111111111
1644,1645,4,2.0,180,1640,23296.977997250317,000010000,010000000,9.11111111111111
1645,1646,4,2.0,180,1640,23296.977997250317,000010000,010000000,9.11111111111111
1646,1647,4,2.0,204,1640,28831.844919089563,000010000,010000000,8.03921568627451
1647,1648,4,2.0,180,1640,23296.977997250317,000010000,010000000,9.11111111111111
1648,1649,4,3.4,180,1640,26680.36991529682,001000000,000010000,9.11111111111111
1649,1650,4,3.4,180,1640,26680.36991529682,000000100,000010000,9.11111111111111
1650,1651,4,3.4,192,1640,29447.80337621644,000000100,000010000,8.541666666666666
1651,1652,4,3.1,180,1640,25955.357361429713,000100000,000010000,9.11111111111111
1652,1653,4,3.4,144,1640,18378.069532537942,001000000,000010000,11.38888888888889
1653,1654,4,3.4,192,1640,29447.80337621644,000000100,000010000,8.541666666666666
1654,1655,4,3.4,192,1640,29447.80337621644,001000000,000010000,8.541666666666666
1655,1656,4,3.4,180,1640,26680.36991529682,000000100,000010000,9.11111111111111
1656,1657,4,3.1,192,1640,28722.79082234933,000100000,000010000,8.541666666666666
1657,1658,4,3.4,192,1640,29447.80337621644,000000100,000010000,8.541666666666666
1658,1659,4,3.4,228,1640,37750.10375897531,001000000,000010000,7.192982456140351
1659,1660,4,3.4,252,1640,43284.97068081456,001000000,000010000,6.507936507936508
1660,1661,4,3.4,180,1640,26680.36991529682,001000000,000010000,9.11111111111111
1661,1662,4,3.4,192,1640,29447.80337621644,000000100,000010000,8.541666666666666
1662,1663,4,3.4,204,1640,32215.236837136064,001000000,000010000,8.03921568627451
1663,1664,4,3.4,240,1640,40517.53721989493,000000100,000010000,6.833333333333333
1664,1665,4,3.4,216,1640,34982.67029805569,000000100,000010000,7.592592592592593
1665,1666,4,3.1,192,1640,28722.79082234933,000100000,000010000,8.541666666666666
1666,1667,4,3.1,216,1640,34257.657744188575,000100000,000010000,7.592592592592593
1667,1668,4,3.1,204,1640,31490.22428326895,000100000,000010000,8.03921568627451
1668,1669,4,3.2,192,1640,28964.461673638376,000000010,000000010,8.541666666666666
1669,1670,4,3.3,180,1640,26438.699064007786,000001000,000000010,9.11111111111111
1670,1671,4,3.3,168,1640,23671.265603088155,000001000,000000010,9.761904761904763
1671,1672,4,3.2,180,1640,26197.028212718746,000000010,000000010,9.11111111111111
1672,1673,4,3.3,192,1640,29206.13252492741,000001000,000000010,8.541666666666666
1673,1674,4,3.3,180,1640,26438.699064007786,000001000,000000010,9.11111111111111
1674,1675,4,3.2,180,1640,26197.028212718746,000000010,000000010,9.11111111111111
1675,1676,4,3.2,240,1640,40034.19551731687,000000010,000000010,6.833333333333333
1676,1677,4,3.2,216,1640,34499.32859547762,000000010,000000010,7.592592592592593
1677,1678,4,3.2,192,1640,28964.461673638376,000000010,000000010,8.541666666666666
1678,1679,4,3.3,216,1640,34740.999446766655,000001000,000000010,7.592592592592593
1679,1680,4,3.2,228,1640,37266.762056397245,000000010,000000010,7.192982456140351
1680,1681,4,3.3,192,1640,29206.13252492741,000001000,000000010,8.541666666666666
1681,1682,4,3.3,192,1640,29206.13252492741,000001000,000000001,8.541666666666666
1682,1683,4,3.3,216,1640,34740.999446766655,000001000,000000001,7.592592592592593
1683,1684,4,3.3,192,1640,29206.13252492741,000001000,000000001,8.541666666666666
1684,1685,4,3.3,240,1640,40275.8663686059,000001000,000000001,6.833333333333333
1685,1686,4,3.3,180,1640,26438.699064007786,000001000,000000001,9.11111111111111
1686,1687,4,3.3,192,1640,29206.13252492741,000001000,000000001,8.541666666666666
1687,1688,4,3.3,216,1640,34740.999446766655,000001000,000000001,7.592592592592593
1688,1689,4,3.3,156,1640,20903.832142168532,000001000,000000001,10.512820512820513
1689,1690,4,3.3,180,1640,26438.699064007786,000001000,000000001,9.11111111111111
1690,1691,4,3.3,252,1640,43043.299829525524,000001000,000000001,6.507936507936508
1691,1692,5,3.3,216,1640,37532.78616275967,100000000,010000000,7.592592592592593
1692,1693,5,2.0,192,1640,28856.198174162942,000010000,010000000,8.541666666666666
1693,1694,5,3.3,180,1640,29230.48578000079,100000000,010000000,9.11111111111111
1694,1695,5,2.0,204,1640,31623.631635082565,000010000,010000000,8.03921568627451
1695,1696,5,2.0,216,1640,34391.0650960022,000010000,010000000,7.592592592592593
1696,1697,5,2.0,228,1640,37158.498556921826,000010000,010000000,7.192982456140351
1697,1698,5,2.0,204,1640,31623.631635082565,000010000,010000000,8.03921568627451
1698,1699,5,3.3,240,1640,43067.65308459892,100000000,010000000,6.833333333333333
1699,1700,5,3.3,180,1640,29230.48578000079,100000000,010000000,9.11111111111111
1700,1701,5,2.0,204,1640,31623.631635082565,000010000,010000000,8.03921568627451
1701,1702,5,3.3,216,1640,37532.78616275967,100000000,010000000,7.592592592592593
1702,1703,5,2.0,168,1640,23321.331252323696,000010000,010000000,9.761904761904763
1703,1704,5,3.3,168,1640,26463.052319081165,100000000,010000000,9.761904761904763
1704,1705,5,3.3,192,1640,31997.91924092041,100000000,010000000,8.541666666666666
1705,1706,5,3.3,168,1640,26463.052319081165,100000000,010000000,9.761904761904763
1706,1707,5,3.3,204,1640,34765.352701840035,100000000,010000000,8.03921568627451
1707,1708,5,2.0,228,1640,37158.498556921826,000010000,010000000,7.192982456140351
1708,1709,5,3.3,204,1640,34765.352701840035,100000000,010000000,8.03921568627451
1709,1710,5,2.0,180,1640,26088.76471324332,000010000,001000000,9.11111111111111
1710,1711,5,2.0,228,1640,37158.498556921826,000010000,001000000,7.192982456140351
1711,1712,5,2.0,192,1640,28856.198174162942,000010000,001000000,8.541666666666666
1712,1713,5,2.0,156,1640,20553.897791404073,000010000,001000000,10.512820512820513
1713,1714,5,2.0,204,1640,31623.631635082565,000010000,001000000,8.03921568627451
1714,1715,5,2.0,204,1640,31623.631635082565,000010000,001000000,8.03921568627451
1715,1716,5,3.4,216,1640,37774.457014048705,001000000,000010000,7.592592592592593
1716,1717,5,3.4,192,1640,32239.59009220946,001000000,000010000,8.541666666666666
1717,1718,5,3.4,192,1640,32239.59009220946,001000000,000001000,8.541666666666666
1718,1719,5,3.4,156,1640,23937.289709450575,001000000,000001000,10.512820512820513
1719,1720,5,3.4,240,1640,43309.32393588795,001000000,000001000,6.833333333333333
1720,1721,5,3.4,168,1640,26704.7231703702,001000000,000001000,9.761904761904763
1721,1722,5,3.4,216,1640,37774.457014048705,001000000,000001000,7.592592592592593
1722,1723,5,3.4,216,1640,37774.457014048705,001000000,000001000,7.592592592592593
1723,1724,5,3.4,216,1640,37774.457014048705,001000000,000001000,7.592592592592593
1724,1725,5,3.4,228,1640,40541.89047496833,001000000,000001000,7.192982456140351
1725,1726,5,3.4,180,1640,29472.156631289836,001000000,000000100,9.11111111111111
1726,1727,5,3.4,240,1640,43309.32393588795,001000000,000000100,6.833333333333333
1727,1728,5,3.4,204,1640,35007.02355312908,001000000,000000100,8.03921568627451
1728,1729,5,3.4,180,1640,29472.156631289836,001000000,000000100,9.11111111111111
1729,1730,5,3.4,204,1640,35007.02355312908,001000000,000000100,8.03921568627451
1730,1731,5,3.4,216,1640,37774.457014048705,001000000,000000100,7.592592592592593
1731,1732,5,3.4,228,1640,40541.89047496833,001000000,000000100,7.192982456140351
1732,1733,5,3.4,216,1640,37774.457014048705,001000000,000000100,7.592592592592593
1733,1734,5,3.4,204,1640,35007.02355312908,001000000,000000100,8.03921568627451
1734,1735,5,3.3,216,1640,37532.78616275967,100000000,000000010,7.592592592592593
1735,1736,5,3.3,204,1640,34765.352701840035,100000000,000000010,8.03921568627451
1736,1737,5,3.3,204,1640,34765.352701840035,100000000,000000010,8.03921568627451
1737,1738,5,3.3,204,1640,34765.352701840035,100000000,000000001,8.03921568627451
1738,1739,5,3.3,204,1640,34765.352701840035,100000000,000000001,8.03921568627451
1739,1740,5,3.3,192,1640,31997.91924092041,100000000,000000001,8.541666666666666
1740,1741,5,3.3,216,1640,37532.78616275967,100000000,000000001,7.592592592592593
1741,1742,5,3.3,192,1640,31997.91924092041,100000000,000000001,8.541666666666666
1742,1743,5,3.3,204,1640,34765.352701840035,100000000,000000001,8.03921568627451
1743,1744,6,3.4,204,1640,37798.810269122085,001000000,000010000,8.03921568627451
1744,1745,6,3.4,180,1640,32263.94334728284,001000000,000010000,9.11111111111111
1745,1746,6,3.4,180,1640,32263.94334728284,001000000,000010000,9.11111111111111
1746,1747,6,3.4,192,1640,35031.37680820246,001000000,000010000,8.541666666666666
1747,1748,6,3.3,192,1640,34789.70595691343,100000000,000000010,8.541666666666666
1748,1749,6,3.3,180,1640,32022.272495993806,100000000,000000010,9.11111111111111
1749,1750,6,3.3,204,1640,37557.13941783305,100000000,000000010,8.03921568627451
1750,1751,6,3.3,204,1640,37557.13941783305,100000000,000000001,8.03921568627451
1751,1752,6,3.3,204,1640,37557.13941783305,100000000,000000001,8.03921568627451
1752,1753,6,3.3,168,1640,29254.83903507417,100000000,000000001,9.761904761904763
1753,1754,7,1.0,204,1640,34790.496554178215,010000000,000100000,8.03921568627451
1754,1755,7,1.0,168,1640,26488.196171419353,010000000,000100000,9.761904761904763
1755,1756,7,1.0,180,1640,29255.629632338983,010000000,000100000,9.11111111111111
1756,1757,7,1.0,156,1640,23720.76271049973,010000000,000100000,10.512820512820513
1757,1758,7,1.0,192,1640,32023.063093258592,010000000,000100000,8.541666666666666
1758,1759,7,1.0,168,1640,26488.196171419353,010000000,000100000,9.761904761904763
1759,1760,7,1.0,192,1640,32023.063093258592,010000000,000100000,8.541666666666666
1760,1761,7,3.4,180,1640,35055.730063275856,001000000,000010000,9.11111111111111
1761,1762,7,3.4,180,1640,35055.730063275856,001000000,000010000,9.11111111111111
1762,1763,7,3.4,192,1640,37823.163524195465,001000000,000010000,8.541666666666666
1763,1764,7,3.4,204,1640,40590.59698511509,001000000,000010000,8.03921568627451
1764,1765,7,3.4,180,1640,35055.730063275856,001000000,000010000,9.11111111111111
1765,1766,7,3.4,252,1640,51660.330828793594,001000000,000010000,6.507936507936508
1766,1767,7,3.3,204,1640,40348.926133826055,100000000,000000010,8.03921568627451
1767,1768,7,3.3,192,1640,37581.49267290643,100000000,000000010,8.541666666666666
1768,1769,7,3.3,180,1640,34814.05921198681,100000000,000000010,9.11111111111111
1769,1770,7,3.3,192,1640,37581.49267290643,100000000,000000010,8.541666666666666
1770,1771,7,3.3,204,1640,40348.926133826055,100000000,000000010,8.03921568627451
1771,1772,7,3.3,180,1640,34814.05921198681,100000000,000000010,9.11111111111111
1772,1773,7,3.3,168,1640,32046.625751067186,100000000,000000010,9.761904761904763
1773,1774,7,3.3,192,1640,37581.49267290643,100000000,000000010,8.541666666666666
1774,1775,7,3.3,192,1640,37581.49267290643,100000000,000000001,8.541666666666666
1775,1776,7,3.3,204,1640,40348.926133826055,100000000,000000001,8.03921568627451
1776,1777,7,3.3,204,1640,40348.926133826055,100000000,000000001,8.03921568627451
1777,1778,7,3.3,192,1640,37581.49267290643,100000000,000000001,8.541666666666666
1778,1779,7,3.3,216,1640,43116.35959474568,100000000,000000001,7.592592592592593
1779,1780,7,3.3,204,1640,40348.926133826055,100000000,000000001,8.03921568627451
1780,1781,7,3.3,180,1640,34814.05921198681,100000000,000000001,9.11111111111111
1781,1782,7,3.3,216,1640,43116.35959474568,100000000,000000001,7.592592592592593
1782,1783,8,1.0,180,1640,32047.416348331986,010000000,000100000,9.11111111111111
1783,1784,8,1.0,204,1640,37582.28327017123,010000000,000100000,8.03921568627451
1784,1785,8,3.4,228,1640,48917.25062294735,001000000,000010000,7.192982456140351
1785,1786,8,3.4,180,1640,37847.51677926886,001000000,000010000,9.11111111111111
1786,1787,8,3.4,192,1640,40614.95024018848,001000000,000010000,8.541666666666666
1787,1788,8,3.4,192,1640,40614.95024018848,001000000,000010000,8.541666666666666
1788,1789,8,3.4,192,1640,40614.95024018848,001000000,000010000,8.541666666666666
1789,1790,8,3.4,192,1640,40614.95024018848,001000000,000010000,8.541666666666666
1790,1791,8,3.3,192,1640,40373.27938889945,100000000,000000010,8.541666666666666
1791,1792,8,3.3,204,1640,43140.71284981907,100000000,000000010,8.03921568627451
1792,1793,8,3.3,192,1640,40373.27938889945,100000000,000000010,8.541666666666666
1793,1794,8,3.3,192,1640,40373.27938889945,100000000,000000010,8.541666666666666
1794,1795,8,3.3,192,1640,40373.27938889945,100000000,000000010,8.541666666666666
1795,1796,8,3.3,204,1640,43140.71284981907,100000000,000000010,8.03921568627451
1796,1797,8,3.3,204,1640,43140.71284981907,100000000,000000001,8.03921568627451
1797,1798,8,3.3,204,1640,43140.71284981907,100000000,000000001,8.03921568627451
1798,1799,8,3.3,180,1640,37605.845927979826,100000000,000000001,9.11111111111111
1799,1800,8,3.3,192,1640,40373.27938889945,100000000,000000001,8.541666666666666
1800,1801,2,1.0,108,890,-2964.259143851763,000000001,100000000,8.24074074074074
1801,1802,2,1.0,108,890,-2964.259143851763,000000001,100000000,8.24074074074074
1802,1803,2,1.0,84,890,-8499.126065691016,000000001,100000000,10.595238095238095
1803,1804,2,3.3,84,890,-2940.6964860431835,000000001,000000010,10.595238095238095
1804,1805,2,3.3,120,890,5361.603896715693,000001000,000000010,7.416666666666667
1805,1806,2,3.3,84,890,-2940.6964860431835,000000001,000000010,10.595238095238095
1806,1807,2,3.3,108,890,2594.17043579607,000001000,000000010,8.24074074074074
1807,1808,2,3.3,120,890,5361.603896715693,000000001,000000010,7.416666666666667
1808,1809,2,3.3,72,890,-5708.12994696281,000000001,000000010,12.36111111111111
1809,1810,2,3.3,96,890,-173.2630251235605,000001000,000000010,9.270833333333334
1810,1811,2,3.3,108,890,2594.17043579607,000001000,000000010,8.24074074074074
1811,1812,2,3.3,96,890,-173.2630251235605,000000001,000000010,9.270833333333334
1812,1813,2,3.3,108,890,2594.17043579607,000000001,000000010,8.24074074074074
1813,1814,2,3.3,108,890,2594.17043579607,000001000,000000010,8.24074074074074
1814,1815,2,3.3,108,890,2594.17043579607,000000001,000000010,8.24074074074074
1815,1816,2,3.3,108,890,2594.17043579607,000001000,000000010,8.24074074074074
1819,1820,3,1.0,120,890,2594.9610330608702,000000001,100000000,7.416666666666667
1826,1827,3,3.3,96,890,2618.5236908694496,000001000,000000010,9.270833333333334
1848,1849,4,3.4,108,890,8419.414719071123,001000000,000010000,8.24074074074074
1850,1851,4,3.4,108,890,8419.414719071123,000000100,000010000,8.24074074074074
1856,1857,4,3.1,132,890,13229.269087043263,000100000,000010000,6.742424242424242
1858,1859,4,3.4,120,890,11186.848179990746,001000000,000010000,7.416666666666667
1876,1877,4,3.2,96,890,5168.639555573427,000000010,000000010,9.270833333333334
1879,1880,4,3.2,108,890,7936.07301649305,000000010,000000010,8.24074074074074
1890,1891,4,3.3,108,890,8177.74386778209,000001000,000000001,8.24074074074074
1899,1900,5,3.3,108,890,10969.5305837751,100000000,010000000,8.24074074074074
1912,1913,5,2.0,108,890,7827.809517017624,000010000,001000000,8.24074074074074
1913,1914,5,2.0,108,890,7827.809517017624,000010000,001000000,8.24074074074074
